index,Provider Name,Provider State,Federal Provider Number,Provider SSA County Code,Provider County Name,Overall Rating,Location,Latitude,Longitude
7289,JOHNSON MEMORIAL HOSP & HOME,MN,245485,360,Lac Qui Parle,5.0,"1282 WALNUT STREET
DAWSON, MN 56232
(44.930973, -96.067247)",44.930973,-96.067247
7295,THE NORTH SHORE ESTATES LLC,MN,245483,680,St. Louis,5.0,"7700 GRAND AVENUE
DULUTH, MN 55807
(46.721937, -92.193202)",46.721937,-92.193202
7300,PIONEER CARE CENTER,MN,245463,550,Otter Tail,5.0,"1131 SOUTH MABELLE AVENUE
FERGUS FALLS, MN 56537
(46.271684, -96.061168)",46.271684,-96.061168
7301,MAPLE MANOR REHAB CENTER OF NOVI INC,MI,235669,620,Oakland,5.0,"31215 NOVI ROAD
NOVI, MI 48377
(42.525008, -83.46708)",42.525008,-83.46708
7305,ECUMEN SCENIC SHORES,MN,245471,370,Lake,5.0,"402 13TH AVENUE
TWO HARBORS, MN 55616
(47.031226, -91.66737)",47.031226,-91.66737
7310,COVENANT VILLAGE OF THE GREAT LAKES,MI,235614,400,Kent,5.0,"2520 LAKE MICHIGAN DRIVE NW
GRAND RAPIDS, MI 49504
(42.971643, -85.729581)",42.971643,-85.729581
7311,CARETEL INNS OF BRIGHTON,MI,235615,460,Livingston,5.0,"1014 E GRAND RIVER
BRIGHTON, MI 48116
(42.523797, -83.771864)",42.523797,-83.771864
7316,ORCHARD CREEK SKILLED NURSING,MI,235611,440,Leelanau,5.0,"9731 EAST CHERRY BEND ROAD
TRAVERSE CITY, MI 49684
(44.801139, -85.650333)",44.801139,-85.650333
7319,REGENCY AT BLUFFS PARK,MI,235658,800,Washtenaw,5.0,"355 HURON VIEW BLVD
ANN ARBOR, MI 48103
(42.298198, -83.748985)",42.298198,-83.748985
7320,COUNTRY MANOR HEALTH & REHAB CTR,MN,245330,720,Stearns,5.0,"520 FIRST STREET NORTHEAST
SARTELL, MN 56377
(45.617146, -94.190184)",45.617146,-94.190184
7323,MEDILODGE OF MILFORD,MI,235650,620,Oakland,5.0,"555 HIGHLAND AVE
MILFORD, MI 48381
(42.592282, -83.60572)",42.592282,-83.60572
7325,COVENTRY HOUSE INN,MI,235605,100,Berrien,5.0,"3905 LORRAINE PATH
ST JOSEPH, MI 49085
(42.047045, -86.446218)",42.047045,-86.446218
7330,MCINTOSH SENIOR LIVING,MN,245356,590,Polk,5.0,"600 NORTHEAST RIVERSIDE AVENUE
MCINTOSH, MN 56556
(47.642288, -95.883302)",47.642288,-95.883302
7332,PIONEER MEMORIAL CARE CENTER,MN,245301,590,Polk,5.0,"23028 347TH STREET SOUTHEAST
ERSKINE, MN 56535
(47.66137, -95.981466)",47.66137,-95.981466
7335,HICKORY RIDGE OF TEMPERANCE,MI,235644,570,Monroe,5.0,"951 HICKORY CREEK BOULEVARD
TEMPERANCE, MI 48182
(41.74286, -83.566308)",41.74286,-83.566308
7342,LAURELS OF CARSON CITY,MI,235636,580,Montcalm,5.0,"620 NORTH SECOND STREET
CARSON CITY, MI 48811
(43.182236, -84.843974)",43.182236,-84.843974
7353,AVERA SUNRISE MANOR,MN,245357,400,Lincoln,5.0,"240 WILLOW STREET
TYLER, MN 56178
(44.272465, -96.130956)",44.272465,-96.130956
7355,"WELLBRIDGE OF ROMEO, LLC",MI,235704,490,Macomb,5.0,"375 SOUTH MAIN STREET
ROMEO, MI 48065
(42.79498, -83.013439)",42.79498,-83.013439
7356,PARK VIEW CARE CENTER,MN,245474,850,Wright,5.0,"200 PARK LANE
BUFFALO, MN 55313
(45.165578, -93.873448)",45.165578,-93.873448
7357,WOODHAVEN RETIREMENT COMMUNITY,MI,235604,810,Wayne,5.0,"29667 WENTWORTH AVENUE
LIVONIA, MI 48154
(42.403493, -83.338647)",42.403493,-83.338647
7359,"SISTERS, SERVANTS OF THE IMMACULATE HEART OF MARY",MI,235648,570,Monroe,5.0,"610 WEST ELM AVENUE
MONROE, MI 48162
(41.919311, -83.400032)",41.919311,-83.400032
7369,GALTIER HEALTH CENTER,MN,245340,610,Ramsey,5.0,"445 GALTIER AVENUE
SAINT PAUL, MN 55103
(44.954644, -93.111021)",44.954644,-93.111021
7370,WARROAD CARE CENTER,MN,245329,670,Roseau,5.0,"1401 LAKE STREET NORTHWEST
WARROAD, MN 56763
(48.90516, -95.338566)",48.90516,-95.338566
7378,JAMIESON NURSING HOME,MI,235628,0,Alcona,5.0,"790 S US HWY 23
HARRISVILLE, MI 48740
(44.666795, -83.289891)",44.666795,-83.289891
7380,ADVANTAGE LIVING CENTER - ARMADA,MI,235609,490,Macomb,5.0,"22600 ARMADA RIDGE RD
ARMADA, MI 48005
(42.842359, -82.893478)",42.842359,-82.893478
7383,MAPLE MANOR REHAB CENTER,MI,235613,810,Wayne,5.0,"3999 VENOY ROAD
WAYNE, MI 48184
(42.27897, -83.363075)",42.27897,-83.363075
7385,PERHAM LIVING,MN,245486,550,Otter Tail,5.0,"735 THIRD STREET SOUTHWEST
PERHAM, MN 56573
(46.596866, -95.582248)",46.596866,-95.582248
7388,ST ANNS HOME,MI,235643,400,Kent,5.0,"2161 LEONARD NW
GRAND RAPIDS, MI 49504
(42.986069, -85.721522)",42.986069,-85.721522
7389,WELLBRIDGE OF BRIGHTON,MI,235668,460,Livingston,5.0,"2200 DORR ROAD
HOWELL, MI 48843
(42.568649, -83.834274)",42.568649,-83.834274
7391,WARWICK LIVING CENTER,MI,235607,280,Gratiot,5.0,"842 W WARWICK DR
ALMA, MI 48801
(43.394762, -84.673571)",43.394762,-84.673571
7395,FISHER SENIOR CARE AND REHAB,MI,235606,780,Tuscola,5.0,"521 OHMER RD
MAYVILLE, MI 48744
(43.336944, -83.344337)",43.336944,-83.344337
7396,MARYWOOD HEALTH CENTER,MI,235667,400,Kent,5.0,"111 LAKESIDE DRIVE
GRAND RAPIDS, MI 49503
(42.964312, -85.617662)",42.964312,-85.617662
7401,VALLEY HEALTH CENTER,MI,235649,400,Kent,5.0,"1015 E PARIS AVE SE
GRAND RAPIDS, MI 49546
(42.94463, -85.57062)",42.94463,-85.57062
7409,"MEEKER MANOR REHABILITATION CENTER, LLC",MN,245361,460,Meeker,5.0,"600 SOUTH DAVIS AVENUE
LITCHFIELD, MN 55355
(45.116557, -94.517778)",45.116557,-94.517778
7411,BISHOP NOA HOME FOR SENIOR CITIZENS,MI,235651,200,Delta,5.0,"2900 THIRD AVENUE SOUTH
ESCANABA, MI 49829
(45.742699, -87.090038)",45.742699,-87.090038
7412,EMMANUEL NURSING HOME,MN,245489,20,Becker,5.0,"1415 MADISON AVENUE
DETROIT LAKES, MN 56501
(46.804928, -95.835827)",46.804928,-95.835827
7416,FAIRVIEW CARE CENTER,MN,245344,190,Dodge,5.0,"702 10TH AVENUE NORTHWEST
DODGE CENTER, MN 55927
(44.036354, -92.869138)",44.036354,-92.869138
7433,WEST WIND VILLAGE,MN,245262,740,Stevens,5.0,"1001 SCOTTS AVENUE
MORRIS, MN 56267
(45.587846, -95.927959)",45.587846,-95.927959
7434,CENTRACARE HEALTH PAYNESVILLE KORONIS MANOR CC,MN,245253,720,Stearns,5.0,"200 FIRST STREET WEST
PAYNESVILLE, MN 56362
(45.374891, -94.715836)",45.374891,-94.715836
7436,NORTHFIELD HOSPITAL LONG TERM CARE CENTER,MN,245241,650,Rice,5.0,"2000 NORTH AVENUE
NORTHFIELD, MN 55057
(44.471386, -93.191159)",44.471386,-93.191159
7443,GOOD SAMARITAN SOCIETY - HOWARD LAKE,MN,245278,850,Wright,5.0,"413 13TH AVENUE
HOWARD LAKE, MN 55349
(45.061667, -94.078831)",45.061667,-94.078831
7445,GOOD SHEPHERD LUTHERAN HOME,MN,245269,40,Benton,5.0,"1115 4TH AVENUE NORTH
SAUK RAPIDS, MN 56379
(45.60339, -94.17481)",45.60339,-94.17481
7452,WOOD DALE HOME INC,MN,245261,630,Redwood,5.0,"600 SUNRISE BOULEVARD
REDWOOD FALLS, MN 56283
(44.533964, -95.101876)",44.533964,-95.101876
7453,TRINITY CARE CENTER,MN,245250,180,Dakota,5.0,"3410 213TH STREET WEST
FARMINGTON, MN 55024
(44.641456, -93.13644)",44.641456,-93.13644
7463,ST FRANCIS HOME,MN,245265,830,Wilkin,5.0,"2400 ST FRANCIS DRIVE
BRECKENRIDGE, MN 56520
(46.291314, -96.590433)",46.291314,-96.590433
7477,LUTHER HAVEN,MN,245259,110,Chippewa,5.0,"1109 EAST HIGHWAY
MONTEVIDEO, MN 56265
(44.951685, -95.713093)",44.951685,-95.713093
7479,BENEDICTINE HEALTH CENTER,MN,245236,680,St. Louis,5.0,"935 KENWOOD AVENUE
DULUTH, MN 55811
(46.81414, -92.10031)",46.81414,-92.10031
7485,MAPLE LAWN SENIOR CARE,MN,245570,500,Murray,5.0,"400 SEVENTH STREET
FULDA, MN 56131
(43.875248, -95.595733)",43.875248,-95.595733
7487,JANESVILLE NURSING HOME,MN,245440,800,Waseca,5.0,"102 EAST NORTH STREET
JANESVILLE, MN 56048
(44.123562, -93.706322)",44.123562,-93.706322
7492,SYLVAN COURT,MN,245433,860,Yellow Medcine,5.0,"112 ST OLAF AVENUE SOUTH
CANBY, MN 56220
(44.707421, -96.278057)",44.707421,-96.278057
7497,NORTHRIDGE RESIDENCE,MN,245451,50,Big Stone,5.0,"1075 ROY STREET
ORTONVILLE, MN 56278
(45.317159, -96.447281)",45.317159,-96.447281
7498,ASSUMPTION HOME,MN,245446,720,Stearns,5.0,"715 NORTH FIRST STREET
COLD SPRING, MN 56320
(45.457251, -94.434567)",45.457251,-94.434567
7502,PATHSTONE LIVING,MN,245390,60,Blue Earth,5.0,"718 MOUND AVENUE
MANKATO, MN 56001
(44.162633, -94.029611)",44.162633,-94.029611
7503,PARKVIEW MANOR NURSING HOME,MN,245553,520,Nobles,5.0,"308 SHERMAN AVENUE
ELLSWORTH, MN 56129
(43.521928, -96.021728)",43.521928,-96.021728
7504,CLARKFIELD CARE CENTER,MN,245551,860,Yellow Medcine,5.0,"805 FIFTH STREET
CLARKFIELD, MN 56223
(44.789368, -95.797217)",44.789368,-95.797217
7508,GOLDEN LIVINGCENTER - WABASSO,MN,245400,630,Redwood,5.0,"660 MAPLE STREET
WABASSO, MN 56293
(44.405599, -95.251767)",44.405599,-95.251767
7512,THORNE CREST RETIREMENT CENTER,MN,245425,230,Freeborn,5.0,"1201 GARFIELD AVENUE
ALBERT LEA, MN 56007
(43.659545, -93.354201)",43.659545,-93.354201
7518,FIELD CREST CARE CENTER,MN,245431,190,Dodge,5.0,"318 SECOND STREET NORTHEAST
HAYFIELD, MN 55940
(43.892351, -92.842661)",43.892351,-92.842661
7522,HALSTAD LIVING CENTER,MN,245569,530,Norman,5.0,"133 FOURTH AVENUE EAST
HALSTAD, MN 56548
(47.35329, -96.819719)",47.35329,-96.819719
7525,COLONIAL MANOR OF BALATON,MN,245552,410,Lyon,5.0,"219 BALATON
MN 56115
(44.236228, -95.875792)",44.236228,-95.875792
7527,BEDFORD CARE CENTER OF HATTIES,MS,255158,170,Forrest,5.0,"10 MEDICAL BOULEVARD
HATTIESBURG, MS 39401
(31.318433, -89.333661)",31.318433,-89.333661
7530,MADISON LUTHERAN HOME,MN,245382,360,Lac Qui Parle,5.0,"900 SECOND AVENUE
MADISON, MN 56256
(45.017696, -96.1874)",45.017696,-96.1874
7531,BROWNS VALLEY HEALTH CENTER,MN,245564,770,Traverse,5.0,"114 JEFFERSON STREET SOUTH
BROWNS VALLEY, MN 56219
(45.594322, -96.826674)",45.594322,-96.826674
7532,LANGTON PLACE,MN,245389,610,Ramsey,5.0,"1910 WEST COUNTY ROAD
ROSEVILLE, MN 55112
(45.021092, -93.181045)",45.021092,-93.181045
7536,NEW HARMONY CARE CENTER,MN,245381,610,Ramsey,5.0,"135 GERANIUM AVENUE EAST
SAINT PAUL, MN 55117
(44.975586, -93.094668)",44.975586,-93.094668
7542,CENTRACARE HEALTH SYSTEM - MELROSE PINE VILLA C C,MN,245396,720,Stearns,5.0,"525 WEST MAIN STREET
MELROSE, MN 56352
(45.6749, -94.824799)",45.6749,-94.824799
7544,THREE LINKS CARE CENTER,MN,245450,650,Rice,5.0,"815 FOREST AVENUE
NORTHFIELD, MN 55057
(44.456968, -93.173302)",44.456968,-93.173302
7545,SHAKOPEE FRIENDSHIP MANOR,MN,245445,690,Scott,5.0,"1340 THIRD AVENUE WEST
SHAKOPEE, MN 55379
(44.794111, -93.545197)",44.794111,-93.545197
7546,PRESBYTERIAN HOMES OF BLOOMINGTON,MN,245556,260,Hennepin,5.0,"9889 PENN AVENUE SOUTH
BLOOMINGTON, MN 55431
(44.823934, -93.308854)",44.823934,-93.308854
7563,PARK RIVER ESTATES CARE CENTER,MN,245448,10,Anoka,5.0,"9899 AVOCET STREET NORTHWEST
COON RAPIDS, MN 55433
(45.148025, -93.301184)",45.148025,-93.301184
7565,LAKEWOOD HEALTH SYSTEM,MN,245420,760,Todd,5.0,"401 PRAIRIE AVENUE NORTHEAST
STAPLES, MN 56479
(46.375792, -94.795744)",46.375792,-94.795744
7568,SPRING VALLEY CARE CENTER,MN,245442,220,Fillmore,5.0,"800 MEMORIAL DRIVE
SPRING VALLEY, MN 55975
(43.698246, -92.393387)",43.698246,-92.393387
7572,VIKING MANOR NURSING HOME,MN,245559,130,Clay,5.0,"317 FIRST STREET NORTHWEST
ULEN, MN 56585
(47.083041, -96.25863)",47.083041,-96.25863
7576,ST LUKES LUTHERAN CARE CENTER,MN,245372,210,Faribault,5.0,"1219 SOUTH RAMSEY
BLUE EARTH, MN 56013
(43.626386, -94.097769)",43.626386,-94.097769
7578,COLONIAL MANOR NURSING HOME,MN,245572,310,Jackson,5.0,"403 COLONIAL AVENUE
LAKEFIELD, MN 56150
(43.685408, -95.168786)",43.685408,-95.168786
7585,RENVILLA HEALTH CENTER,MN,245554,640,Renville,5.0,"205 SOUTHEAST ELM AVENUE
RENVILLE, MN 56284
(44.785067, -95.209632)",44.785067,-95.209632
7587,NORTHFIELD CARE CENTER INC,MN,245561,650,Rice,5.0,"900 CANNON VALLEY DRIVE
NORTHFIELD, MN 55057
(44.469238, -93.177648)",44.469238,-93.177648
7589,GOOD SAMARITAN SOCIETY - BATTLE LAKE,MN,245403,550,Otter Tail,5.0,"105 GLENHAVEN DRIVE
BATTLE LAKE, MN 56515
(46.290776, -95.717465)",46.290776,-95.717465
7591,JONES HARRISON RESIDENCE,MN,245460,260,Hennepin,5.0,"3700 CEDAR LAKE AVENUE
MINNEAPOLIS, MN 55416
(44.953618, -93.326854)",44.953618,-93.326854
7593,LAKESHORE INN NURSING HOME,MN,245388,800,Waseca,5.0,"108 8TH STREET NORTHWEST
WASECA, MN 56093
(44.078473, -93.518015)",44.078473,-93.518015
7611,"LUTHERAN HOME, THE",MO,265359,150,Cape Girardeau,5.0,"2825 BLOOMFIELD ROAD
CAPE GIRARDEAU, MO 63703
(37.294084, -89.56235)",37.294084,-89.56235
7612,GATES MANOR,NJ,315363,200,Essex,5.0,"111 115 GATES AVENUE
MONTCLAIR, NJ 07042
(40.80675, -74.22169)",40.80675,-74.22169
7614,ST GERTRUDES HEALTH & REHABILITATION CENTER,MN,245610,690,Scott,5.0,"1850 SARAZIN STREET
SHAKOPEE, MN 55379
(44.772118, -93.500215)",44.772118,-93.500215
7622,CARONDELET VILLAGE CARE CENTER,MN,245617,610,Ramsey,5.0,"525 FAIRVIEW AVENUE SOUTH
SAINT PAUL, MN 55116
(44.92572, -93.177199)",44.92572,-93.177199
7624,"OAKS AT DENVILLE, THE",NJ,315329,300,Morris,5.0,"21 POCONO ROAD
DENVILLE, NJ 07834
(40.894359, -74.46657)",40.894359,-74.46657
7625,HERITAGE HALL NURSING CENTER,MO,265385,90,Boone,5.0,"750 E HIGHWAY
CENTRALIA, MO 65240
(39.218622, -92.130992)",39.218622,-92.130992
7636,MOUNT OLIVET HOME,MN,24E102,260,Hennepin,5.0,"5517 LYNDALE AVENUE SOUTH
MINNEAPOLIS, MN 55419
(44.902952, -93.288237)",44.902952,-93.288237
7637,INTERLUDE,MN,245624,260,Hennepin,5.0,"2775 CAMPUS DRIVE NORTH
PLYMOUTH, MN 55441
(45.010025, -93.448738)",45.010025,-93.448738
7638,LITTLE SISTERS OF THE POOR,MN,245524,610,Ramsey,5.0,"330 EXCHANGE STREET SOUTH
SAINT PAUL, MN 55102
(44.939736, -93.105161)",44.939736,-93.105161
7639,BUFFALO LAKE HEALTH CARE CTR,MN,245589,640,Renville,5.0,"703 WEST YELLOWSTONE TRAIL
BUFFALO LAKE, MN 55314
(44.737772, -94.62417)",44.737772,-94.62417
7643,ARBORS CARE CENTER,NJ,315333,310,Ocean,5.0,"1750 ROUTE
TOMS RIVER, NJ 08757
(40.00007, -74.212301)",40.00007,-74.212301
7644,ALARIS HEALTH AT PASSAIC COUNTY,NJ,315331,320,Passaic,5.0,"77 EAST 43RD STREET
PATERSON, NJ 07514
(40.918684, -74.132242)",40.918684,-74.132242
7650,BENEDICTINE LIVING CTR FRIDLEY,MN,245623,10,Anoka,5.0,"520 OSBORNE ROAD NORTHEAST
FRIDLEY, MN 55432
(45.107857, -93.257787)",45.107857,-93.257787
7657,LIFECARE GREENBUSH MANOR,MN,245616,670,Roseau,5.0,"19120 200TH STREET
GREENBUSH, MN 56726
(48.691859, -96.173087)",48.691859,-96.173087
7663,GOOD SAMARITAN SOCIETY - PIPESTONE,MN,245591,580,Pipestone,5.0,"1311 NORTH HIAWATHA
PIPESTONE, MN 56164
(44.022652, -96.317697)",44.022652,-96.317697
7664,ALARIS HEALTH AT CASTLE HILL,NJ,315344,230,Hudson,5.0,"615 23RD STREET
UNION CITY, NJ 07087
(40.767629, -74.034293)",40.767629,-74.034293
7669,MORRIS HALL/ST JOSEPH'S NURSING CENTER,NJ,315338,260,Mercer,5.0,"1 BISHOPS DRIVE
LAWRENCEVILLE, NJ 08648
(40.288362, -74.738353)",40.288362,-74.738353
7671,ROCHESTER REHABILITATION AND LIVING CENTER,MN,245626,540,Olmsted,5.0,"1900 BALLINGTON BOULEVARD NW
ROCHESTER, MN 55901
(44.081558, -92.489396)",44.081558,-92.489396
7672,CAPITOL VIEW TRANSITIONAL CARE CENTER,MN,245534,610,Ramsey,5.0,"640 JACKSON STREET
SAINT PAUL, MN 55101
(44.955083, -93.096026)",44.955083,-93.096026
7678,ELLIOT CARE HOME INC,MN,24E152,260,Hennepin,5.0,"1500 ELLIOT AVENUE SOUTH
MINNEAPOLIS, MN 55404
(44.96784, -93.261053)",44.96784,-93.261053
7679,GOLDEN LIVINGCENTER-MALDEN,MO,265384,340,Dunklin,5.0,"500 BARRETT DRIVE
MALDEN, MO 63863
(36.580293, -89.97196)",36.580293,-89.97196
7680,ASHLAND HEALTH AND RAHABILITATION,MS,255138,40,Benton,5.0,"16056 BOUNDRY DRIVE
ASHLAND, MS 38603
(34.831184, -89.188715)",34.831184,-89.188715
7681,REGENCY GRANDE NURS & REHAB CE,NJ,315355,300,Morris,5.0,"65 NORTH SUSSEX STREET
DOVER, NJ 07801
(40.886886, -74.558902)",40.886886,-74.558902
7687,ANDREW RESIDENCE,MN,24E116,260,Hennepin,5.0,"1215 SOUTH 9TH STREET
MINNEAPOLIS, MN 55404
(44.967761, -93.256884)",44.967761,-93.256884
7695,TIPPAH COUNTY NURSING HOME,MS,255130,690,Tippah,5.0,"1005 CITY AVENUE NORTH
RIPLEY, MS 38663
(34.739205, -88.949493)",34.739205,-88.949493
7696,THE COLONY AT EDEN PRAIRIE,MN,245611,260,Hennepin,5.0,"431 PRAIRIE CENTER DRIVE
EDEN PRAIRIE, MN 55344
(44.851599, -93.422666)",44.851599,-93.422666
7700,SUNNYSIDE CARE CENTER,MN,245597,20,Becker,5.0,"16561 US HIGHWAY
LAKE PARK, MN 56554
(46.877498, -96.058442)",46.877498,-96.058442
7703,ALARIS HEALTH AT ESSEX,NJ,315359,200,Essex,5.0,"155 FORTIETH STREET
IRVINGTON, NJ 07111
(40.71898, -74.249393)",40.71898,-74.249393
7705,LAKESIDE HEALTH CARE CENTER,MN,245533,460,Meeker,5.0,"439 WILLIAM AVENUE EAST
DASSEL, MN 55325
(45.082994, -94.301848)",45.082994,-94.301848
7708,CARE ONE AT VALLEY,NJ,315369,100,Bergen,5.0,"300 OLD HOOK ROAD
WESTWOOD, NJ 07675
(40.98301, -74.011529)",40.98301,-74.011529
7709,LAKELAND NURSING AND REHABILITATION CENTER LLC,MS,255116,240,Hinds,5.0,"3680 LAKELAND LANE
JACKSON, MS 39216
(32.336476, -90.150948)",32.336476,-90.150948
7710,EMERSON HEALTH CARE CENTER,NJ,315360,100,Bergen,5.0,"100 KINDERKAMACK ROAD
EMERSON, NJ 07630
(40.973092, -74.0285)",40.973092,-74.0285
7712,ST WILLIAMS LIVING CENTER,MN,245588,550,Otter Tail,5.0,"212 WEST SOO STREET
PARKERS PRAIRIE, MN 56361
(46.15336, -95.331287)",46.15336,-95.331287
7717,ALARIS HEALTH AT BELGROVE,NJ,315366,230,Hudson,5.0,"195 BELGROVE DRIVE
KEARNY, NJ 07032
(40.759009, -74.15751)",40.759009,-74.15751
7718,MERIDIAN NURSING AND REHABILITATION AT BRICK,NJ,315342,310,Ocean,5.0,"415 JACK MARTIN BLVD
BRICK, NJ 08724
(40.07733, -74.127822)",40.07733,-74.127822
7726,FOLKESTONE,MN,245621,260,Hennepin,5.0,"100 PROMENADE AVENUE
WAYZATA, MN 55391
(44.97013, -93.506493)",44.97013,-93.506493
7730,COURAGE KENNY REHABILITATION INSTITUTE'S TRP,MN,245519,260,Hennepin,5.0,"3915 GOLDEN VALLEY ROAD
GOLDEN VALLEY, MN 55422
(44.999446, -93.329748)",44.999446,-93.329748
7735,CENTRACARE HEALTH - MONTICELLO,MN,245511,850,Wright,5.0,"1013 HART BOULEVARD
MONTICELLO, MN 55362
(45.30017, -93.779107)",45.30017,-93.779107
7740,MCAULEY HALL HEALTH CARE CENTE,NJ,315337,350,Somerset,5.0,"1633 HIGHWAY
WATCHUNG, NJ 07069
(40.64392, -74.412077)",40.64392,-74.412077
7741,AUBURN HOME IN WACONIA,MN,245583,90,Carver,5.0,"594 CHERRY DRIVE
WACONIA, MN 55387
(44.842972, -93.797837)",44.842972,-93.797837
7743,LUTHERAN HOME,MN,245590,690,Scott,5.0,"611 WEST MAIN STREET
BELLE PLAINE, MN 56011
(44.623031, -93.776984)",44.623031,-93.776984
7747,CLARK NURSING AND REHAB CNTR,NJ,315341,370,Union,5.0,"1213 WESTFIELD AVENUE
CLARK, NJ 07066
(40.626654, -74.320839)",40.626654,-74.320839
7748,MERIDIAN NURSING AND REHABILITATION AT OCEAN GROVE,NJ,315365,290,Monmouth,5.0,"160 MAIN STREET
OCEAN GROVE, NJ 07756
(40.209111, -74.01578)",40.209111,-74.01578
7751,ALARIS HEALTH AT CEDAR GROVE,NJ,315357,200,Essex,5.0,"110 GROVE AVE
CEDAR GROVE, NJ 07009
(40.848766, -74.235363)",40.848766,-74.235363
7753,WALKER METHODIST WESTWOOD RIDGE II,MN,245618,180,Dakota,5.0,"61 THOMPSON AVENUE WEST
WEST SAINT PAUL, MN 55118
(44.901183, -93.088594)",44.901183,-93.088594
7756,PRESBYTERIAN HOMES OF NORTH OAKS,MN,245613,610,Ramsey,5.0,"5919 CENTERVILLE ROAD
NORTH OAKS, MN 55127
(45.122952, -93.056493)",45.122952,-93.056493
7762,MN VETERANS HOME MINNEAPOLIS,MN,245620,260,Hennepin,5.0,"5101 MINNEHAHA AVENUE SOUTH
MINNEAPOLIS, MN 55417
(44.91168, -93.207988)",44.91168,-93.207988
7767,CYPRESS POINT-SKILLED NURSING BY AMERICARE,MO,265367,985,Stoddard,5.0,"801 BALIFF DRIVE
DEXTER, MO 63841
(36.802714, -89.979945)",36.802714,-89.979945
7773,SUNNYSIDE MANOR,NJ,315354,290,Monmouth,5.0,"2500 RIDGEWOOD ROAD
WALL, NJ 07719
(40.141912, -74.086238)",40.141912,-74.086238
7774,GOOD SAMARITAN SOCIETY - ST JAMES,MN,245593,820,Watonwan,5.0,"1000 SOUTH SECOND STREET
ST JAMES, MN 56081
(43.97555, -94.632611)",43.97555,-94.632611
7776,SOUTHERN OCEAN CENTER,NJ,315332,310,Ocean,5.0,"1361 ROUTE
MANAHAWKIN, NJ 08050
(39.725989, -74.290637)",39.725989,-74.290637
7777,GOLDEN LIVINGCENTER-MCDONALD COUNTY,MO,265447,590,Mc Donald,5.0,"1000 PATTERSON STREET
ANDERSON, MO 64831
(36.642121, -94.436124)",36.642121,-94.436124
7779,DIXIE WHITE HOUSE HEALTH AND REHABILIATION CENTER,MS,255287,230,Harrison,5.0,"538 MENGE AVENUE
PASS CHRISTIAN, MS 39571
(30.342732, -89.21638)",30.342732,-89.21638
7780,GOLDEN LIVINGCENTER - BROOK MANOR,MS,255175,420,Lincoln,5.0,"519 BROOKMAN DRIVE
BROOKHAVEN, MS 39601
(31.589403, -90.459354)",31.589403,-90.459354
7790,DELMAR GARDENS OF CHESTERFIELD,MO,265170,940,St. Louis,5.0,"14855 NORTH OUTER 40 ROAD
CHESTERFIELD, MO 63017
(38.64948, -90.54339)",38.64948,-90.54339
7794,"UNION CO HEALTH AND REHAB CENTER, INC",MS,255312,720,Union,5.0,"1111 BRATTON ROAD
NEW ALBANY, MS 38652
(34.482143, -89.030116)",34.482143,-89.030116
7797,"NHC HEALTHCARE, ST CHARLES",MO,265166,910,St. Charles,5.0,"35 SUGAR MAPLE LANE
SAINT CHARLES, MO 63303
(38.757375, -90.523709)",38.757375,-90.523709
7802,WILSON'S CREEK NURSING & REHAB,MO,265161,380,Greene,5.0,"3403 WEST MT
SPRINGFIELD, MO 65802
(37.204877, -93.346484)",37.204877,-93.346484
7809,MOORE-FEW CARE CENTER,MO,265110,990,Vernon,5.0,"901 SOUTH ADAMS
NEVADA, MO 64772
(37.829938, -94.361085)",37.829938,-94.361085
7812,OSAGE BEACH REHABILITATION AND HEALTH CARE CENTER,MO,265171,140,Camden,5.0,"844 PASSOVER ROAD
OSAGE BEACH, MO 65065
(38.13001, -92.629286)",38.13001,-92.629286
7813,GERALD NURSING AND REHAB,MO,265440,350,Franklin,5.0,"533 CANAAN ROAD
GERALD, MO 63037
(38.405668, -91.321719)",38.405668,-91.321719
7817,HERITAGE HOUSE NURSING CENTER,MS,255284,740,Warren,5.0,"3103 WISCONSIN AVENUE
V'BURG, MS 39180
(32.319912, -90.866139)",32.319912,-90.866139
7821,CLAIBORNE COUNTY SENIOR CARE,MS,255192,100,Claiborne,5.0,"2124 OLD HWY
PORT GIBSON, MS 39150
(31.978307, -90.977362)",31.978307,-90.977362
7823,RIVER PLACE NURSING CENTER,MS,255305,470,Monroe,5.0,"1126 EARL FRYE BOULEVARD
AMORY, MS 38821
(33.97612, -88.47759)",33.97612,-88.47759
7824,MEADVILLE CONVALESCENT HOME,MS,255213,180,Franklin,5.0,"300 HWY 556 ROUTE
MEADVILLE, MS 39653
(31.471329, -90.887079)",31.471329,-90.887079
7828,FRIENDSHIP VILLAGE CHESTERFIELD,MO,265121,940,St. Louis,5.0,"15201 OLIVE BOULEVARD
CHESTERFIELD, MO 63017
(38.661835, -90.544441)",38.661835,-90.544441
7834,"BEDFORD ALZHEIMER'S CARE CENTER, LLC",MS,25A416,170,Forrest,5.0,"300 B CAHAL STREET
HATTIESBURG, MS 39401
(31.344544, -89.324625)",31.344544,-89.324625
7846,YALOBUSHA COUNTY NURSING HOME,MS,25A174,800,Yalobusha,5.0,"630 SOUTH MAIN STREET
WATER VALLEY, MS 38965
(34.1307, -89.641013)",34.1307,-89.641013
